Year,Month,Weekday,lag_1,lag_7,roll7,M01AB,M01AE,N02BA,N02BE,N05B,N05C,R03,R06,y,fecha
2015,11,3,59.78999999999999,56.66,75.31328571428571,8.5,2.34,3.0,59.8,18.0,3.0,3.0,4.0,101.64,2015-11-04
2015,11,4,101.64,54.623,81.739,4.33,3.561,7.4,45.0,3.0,0.0,0.0,2.0,65.291,2015-11-05
2015,11,5,65.291,77.8,83.26299999999999,3.33,6.736,4.0,31.475,5.0,2.0,1.0,0.0,53.541,2015-11-06
2015,11,6,53.541,90.71,79.79742857142857,4.0,3.11,4.8,69.9,15.0,1.0,6.0,1.0,104.81,2015-11-07
2015,11,7,104.81,112.32,81.81171428571429,6.33,3.67,7.2,48.6,7.0,0.0,13.0,1.0,86.8,2015-11-08
2015,11,1,86.8,75.28999999999999,78.16600000000001,3.66,6.198,4.2,40.75,3.0,1.0,12.0,1.0,71.80799999999999,2015-11-09
2015,11,2,71.80799999999999,59.78999999999999,77.66857142857143,6.33,7.482,10.0,41.2,8.0,0.0,9.0,2.0,84.012,2015-11-10
2015,11,3,84.012,101.64,81.12885714285714,9.66,5.34,7.2,60.0,4.0,0.0,12.0,3.0,101.2,2015-11-11
2015,11,4,101.2,65.291,81.066,6.0,4.33,6.0,24.0,11.0,0.0,20.0,0.0,71.33,2015-11-12
2015,11,5,71.33,53.541,81.92871428571428,5.0,2.44,2.0,22.0,13.0,0.0,0.0,0.0,44.44,2015-11-13
2015,11,6,44.44,104.81,80.62857142857142,4.99,0.33,3.7,19.0,5.0,1.0,0.0,1.0,35.02,2015-11-14
2015,11,7,35.02,86.8,70.65857142857142,1.33,11.99,9.3,42.35,8.0,2.0,17.0,0.0,91.97,2015-11-15
2015,11,1,91.97,71.80799999999999,71.39714285714285,5.67,3.67,6.0,50.3,9.0,0.0,3.0,2.0,79.64,2015-11-16
2015,11,2,79.64,84.012,72.516,6.34,4.693,4.7,60.0,1.0,0.0,0.0,2.0,78.733,2015-11-17
2015,11,3,78.733,101.2,71.76185714285715,6.34,5.33,5.5,24.5,11.0,0.0,0.0,2.0,54.67,2015-11-18
2015,11,4,54.67,71.33,65.11471428571429,2.0,2.99,2.1,26.4,22.0,0.0,0.0,0.0,55.49,2015-11-19
2015,11,5,55.49,44.44,62.851857142857135,5.66,1.66,3.8,25.6,2.0,2.0,10.0,3.0,53.72,2015-11-20
2015,11,6,53.72,35.02,64.17757142857143,4.0,2.01,5.2,45.5,4.0,0.0,17.0,3.0,80.71000000000001,2015-11-21
2015,11,7,80.71000000000001,91.97,70.70471428571429,2.0,3.439,2.6,41.2,6.0,2.0,2.0,1.0,60.239,2015-11-22
2015,11,1,60.239,79.64,66.17171428571429,3.0,1.0,4.7,69.0,3.0,0.0,1.0,2.0,83.7,2015-11-23
2015,11,2,83.7,78.733,66.75171428571429,5.0,6.33,6.4,19.8,12.0,3.0,1.0,5.0,58.53,2015-11-24
2015,11,3,58.53,54.67,63.86557142857142,5.66,5.33,3.2,29.0,11.0,0.0,3.0,3.0,60.19,2015-11-25
2015,11,4,60.19,55.49,64.65414285714287,4.33,4.0,2.0,25.975,8.0,0.0,0.0,0.0,44.305,2015-11-26
2015,11,5,44.305,53.72,63.056285714285714,0.67,4.373,2.0,20.8,7.0,0.0,0.0,0.0,34.843,2015-11-27
2015,11,6,34.843,80.71000000000001,60.35957142857143,6.33,3.66,4.0,46.825,3.0,0.0,10.0,1.0,74.815,2015-11-28
2015,11,7,74.815,60.239,59.517428571428574,6.66,3.726,6.0,42.2,1.0,0.0,4.0,0.0,63.586,2015-11-29
2015,11,1,63.586,83.7,59.99557142857143,7.33,1.825,5.0,35.3,5.0,1.0,6.0,3.0,64.455,2015-11-30
2015,12,2,64.455,58.53,57.24628571428571,1.99,2.023,6.3,23.9,4.0,1.0,5.0,1.0,45.213,2015-12-01
2015,12,3,45.213,60.19,55.34385714285714,1.0,3.33,2.4,42.0,23.0,4.0,0.0,0.0,75.73,2015-12-02
2015,12,4,75.73,44.305,57.563857142857145,4.0,3.0,5.6,56.0,6.0,1.0,1.0,1.0,77.6,2015-12-03
2015,12,5,77.6,34.843,62.32028571428572,3.33,4.759,4.7,25.6,9.0,3.0,3.0,1.0,54.389,2015-12-04
2015,12,6,54.389,74.815,65.11257142857143,8.0,3.033,2.0,35.05,2.0,0.0,7.0,2.33,59.413,2015-12-05
2015,12,7,59.413,63.586,62.912285714285716,5.67,7.0,3.4,60.4,5.0,2.0,3.0,1.0,87.47,2015-12-06
2015,12,1,87.47,64.455,66.32428571428571,3.0,2.099,2.2,26.5,6.0,1.0,11.0,6.0,57.799,2015-12-07
2015,12,2,57.799,45.213,65.37342857142856,2.0,6.34,2.0,41.325,8.0,0.0,0.0,0.0,59.665000000000006,2015-12-08
2015,12,3,59.665000000000006,75.73,67.438,3.34,3.472,7.0,41.262,16.0,0.0,3.0,1.0,75.074,2015-12-09
2015,12,4,75.074,77.6,67.34428571428572,11.66,10.69,16.0,31.9,9.0,0.0,9.0,2.1,90.35,2015-12-10
2015,12,5,90.35,54.389,69.16571428571429,5.84,6.165,3.0,22.7,9.0,0.0,16.0,1.0,63.705,2015-12-11
2015,12,6,63.705,59.413,70.49657142857143,6.34,3.2,3.0,42.2,5.0,2.0,6.0,1.0,68.74000000000001,2015-12-12
2015,12,7,68.74000000000001,87.47,71.829,9.33,4.32,7.0,29.0,5.0,0.0,27.0,0.0,81.65,2015-12-13
2015,12,1,81.65,57.799,70.99757142857143,5.0,3.0,6.6,37.4,11.0,0.0,21.0,1.0,85.0,2015-12-14
2015,12,2,85.0,59.665000000000006,74.88342857142858,4.99,2.0,5.0,42.0,3.0,1.0,2.0,1.0,60.99,2015-12-15
2015,12,3,60.99,75.074,75.07271428571428,6.67,4.0,4.0,42.0,11.0,1.0,11.0,0.0,79.67,2015-12-16
2015,12,4,79.67,90.35,75.72928571428572,9.0,3.01,3.0,25.0,7.0,0.0,0.0,2.0,49.01,2015-12-17
2015,12,5,49.01,63.705,69.82357142857143,4.33,8.901,4.3,27.2,12.0,4.0,2.0,1.0,63.731,2015-12-18
2015,12,6,63.731,68.74000000000001,69.82728571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-12-19
2015,12,7,0.0,81.65,60.007285714285715,3.0,3.474,2.2,43.0,3.0,0.0,16.0,1.0,71.674,2015-12-20
2015,12,1,71.674,85.0,58.58214285714286,5.0,6.34,2.0,53.6,14.0,0.0,6.0,0.4,87.34,2015-12-21
2015,12,2,87.34,60.99,58.916428571428575,5.66,0.0,5.0,48.0,6.0,0.0,13.0,1.0,78.66,2015-12-22
2015,12,3,78.66,79.67,61.44071428571429,3.33,4.01,2.3,28.8,3.0,0.0,0.0,0.0,41.44,2015-12-23
2015,12,4,41.44,49.01,55.979285714285716,7.33,3.396,5.0,28.3,5.0,0.0,16.0,0.0,65.026,2015-12-24
2015,12,5,65.026,63.731,58.26728571428571,0.66,4.66,2.0,20.662,28.0,2.0,1.0,1.0,59.982,2015-12-25
2015,12,6,59.982,0.0,57.73171428571429,4.67,1.66,5.0,87.2,15.0,3.0,0.0,4.3,120.83,2015-12-26
2015,12,7,120.83,71.674,74.99314285714286,5.33,6.792,5.2,63.5,4.0,0.0,14.0,4.6,103.422,2015-12-27
2015,12,1,103.422,87.34,79.52857142857142,4.0,5.099,9.2,61.5,18.0,3.0,26.0,1.0,127.799,2015-12-28
2015,12,2,127.799,78.66,85.30842857142856,10.67,2.33,2.0,71.6,9.0,0.0,2.0,3.0,100.6,2015-12-29
2015,12,3,100.6,41.44,88.44271428571429,6.66,7.089,2.0,56.4,12.0,0.0,4.0,2.0,90.149,2015-12-30
2015,12,4,90.149,65.026,95.40114285714286,7.66,6.099,7.6,44.35,18.0,0.0,6.0,1.0,90.709,2015-12-31
2016,1,5,90.709,59.982,99.07014285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-01-01
2016,1,6,0.0,120.83,90.50128571428571,0.34,1.02,1.0,51.2,0.0,1.0,5.0,5.0,64.56,2016-01-02
2016,1,7,64.56,103.422,82.46271428571428,4.0,4.0,2.5,56.1,1.0,0.0,5.0,1.0,73.6,2016-01-03
2016,1,1,73.6,127.799,78.20242857142857,7.33,5.99,6.0,46.6,6.0,0.0,12.0,1.0,84.92,2016-01-04
2016,1,2,84.92,100.6,72.07685714285715,5.33,5.99,4.6,38.6,15.0,0.0,5.0,1.0,75.52000000000001,2016-01-05
2016,1,3,75.52000000000001,90.149,68.494,6.66,3.0,6.0,61.9,2.0,0.0,12.0,2.0,93.56,2016-01-06
2016,1,4,93.56,90.709,68.98128571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-01-07
2016,1,5,0.0,0.0,56.02285714285714,8.0,3.463,7.7,39.2,8.0,3.0,2.0,2.0,73.363,2016-01-08
2016,1,6,73.363,64.56,66.50328571428572,7.33,2.66,5.0,88.3,9.0,0.0,3.0,3.0,118.29,2016-01-09
2016,1,7,118.29,73.6,74.179,7.0,4.033,12.0,67.6,8.0,1.0,1.0,0.0,100.633,2016-01-10
2016,1,1,100.633,84.92,78.04085714285715,9.34,5.66,7.0,64.9,18.0,0.0,0.0,4.0,108.9,2016-01-11
2016,1,2,108.9,75.52000000000001,81.46657142857144,12.0,3.132,12.0,61.35,8.0,0.0,0.0,0.0,96.482,2016-01-12
2016,1,3,96.482,93.56,84.46114285714286,9.0,1.66,5.0,41.7,15.0,0.0,1.0,2.0,75.36,2016-01-13
2016,1,4,75.36,0.0,81.86114285714287,2.0,5.155,6.0,69.0,18.0,0.0,8.0,2.0,110.155,2016-01-14
2016,1,5,110.155,73.363,97.59757142857143,8.98,4.66,10.6,18.1,8.0,0.0,10.0,2.0,62.34,2016-01-15
2016,1,6,62.34,118.29,96.02285714285715,3.34,5.34,6.0,63.6,11.0,0.0,2.0,1.0,92.28,2016-01-16
2016,1,7,92.28,100.633,92.30714285714285,7.01,1.604,3.9,46.6,4.0,0.0,0.0,1.0,64.114,2016-01-17
2016,1,1,64.114,108.9,87.09014285714287,3.5,2.99,4.3,62.8,3.0,2.0,9.0,2.0,89.59,2016-01-18
2016,1,2,89.59,96.482,84.33157142857144,6.0,5.66,6.0,49.8,7.0,0.0,0.0,3.0,77.46,2016-01-19
2016,1,3,77.46,75.36,81.61414285714285,2.32,3.363,3.0,15.1,29.0,3.0,3.0,2.0,60.783,2016-01-20
2016,1,4,60.783,110.155,79.53171428571429,5.0,1.43,1.0,68.4,8.0,4.0,6.0,5.0,98.83,2016-01-21
2016,1,5,98.83,62.34,77.91385714285714,0.83,7.678,7.0,39.5,11.0,0.0,10.0,0.0,76.008,2016-01-22
2016,1,6,76.008,92.28,79.86642857142859,6.33,6.132,7.1,36.8,4.0,0.0,6.0,2.0,68.362,2016-01-23
2016,1,7,68.362,64.114,76.44957142857142,4.0,6.122,11.3,48.1,3.0,0.0,12.0,3.0,87.522,2016-01-24
2016,1,1,87.522,89.59,79.79357142857144,10.33,4.26,4.0,46.95,12.0,2.0,10.0,1.5,91.04,2016-01-25
2016,1,2,91.04,77.46,80.00071428571428,5.68,4.069,8.0,30.3,9.0,0.0,15.0,0.0,72.049,2016-01-26
2016,1,3,72.049,60.783,79.2277142857143,4.34,4.429,3.4,30.062,18.0,5.0,5.0,2.0,72.231,2016-01-27
2016,1,4,72.231,98.83,80.86314285714286,7.33,6.66,4.4,33.0,4.0,0.0,4.0,3.0,62.39,2016-01-28
2016,1,5,62.39,76.008,75.65742857142857,5.0,8.67,8.6,74.4,3.0,1.0,17.0,2.0,119.67,2016-01-29
2016,1,6,119.67,68.362,81.89485714285715,9.0,4.429,5.3,47.462,3.0,2.0,5.0,2.0,78.191,2016-01-30
2016,1,7,78.191,87.522,83.29899999999999,4.33,5.143,3.8,78.9,3.0,0.0,6.0,2.0,103.173,2016-01-31
2016,2,1,103.173,91.04,85.53485714285715,6.34,5.0,7.1,18.0,7.0,0.0,6.0,1.0,50.44,2016-02-01
2016,2,2,50.44,72.049,79.73485714285714,14.33,4.878,1.3,39.0,6.0,0.0,0.0,1.0,66.508,2016-02-02
2016,2,3,66.508,72.231,78.94328571428572,8.0,6.693,11.5,39.062,11.0,5.0,0.0,0.0,81.255,2016-02-03
2016,2,4,81.255,62.39,80.23242857142857,8.34,4.0,4.2,28.8,5.0,0.0,4.0,4.0,58.34,2016-02-04
2016,2,5,58.34,119.67,79.65385714285715,5.66,2.0,3.0,51.6,7.0,0.0,3.0,1.0,73.26,2016-02-05
2016,2,6,73.26,78.191,73.02385714285715,5.33,10.33,3.0,57.162,1.0,0.0,11.0,2.0,89.822,2016-02-06
2016,2,7,89.822,103.173,74.68542857142857,3.66,6.056,4.5,88.2,2.0,0.0,13.0,1.0,118.416,2016-02-07
2016,2,1,118.416,50.44,76.86299999999999,6.33,6.99,5.5,28.038,5.0,0.0,23.0,1.0,75.858,2016-02-08
2016,2,2,75.858,66.508,80.49414285714285,7.0,3.33,4.4,47.7,16.0,2.0,1.0,2.0,83.43,2016-02-09
2016,2,3,83.43,81.255,82.91157142857142,4.34,4.703,7.2,34.1,29.0,0.0,4.0,2.0,85.343,2016-02-10
2016,2,4,85.343,58.34,83.49557142857144,1.66,4.156,2.7,38.1,10.0,1.0,13.0,4.0,74.616,2016-02-11
2016,2,5,74.616,73.26,85.82071428571429,5.99,6.429,8.5,60.675,4.0,0.0,20.0,1.0,106.594,2016-02-12
2016,2,6,106.594,89.822,90.58271428571427,2.67,3.67,5.0,42.4,2.0,0.0,10.0,2.0,67.74,2016-02-13
2016,2,7,67.74,118.416,87.42814285714284,5.84,7.34,3.8,43.6,5.0,0.0,7.0,4.0,76.58,2016-02-14
2016,2,1,76.58,75.858,81.45157142857143,5.33,5.33,5.3,52.2,6.0,0.0,0.0,0.0,74.16,2016-02-15
2016,2,2,74.16,83.43,81.20899999999999,7.33,2.32,3.0,29.0,3.0,2.0,9.0,3.0,58.65,2016-02-16
2016,2,3,58.65,85.343,77.669,3.0,5.0,4.0,26.6,12.0,1.0,1.0,0.0,52.6,2016-02-17
2016,2,4,52.6,74.616,72.99142857142857,2.34,1.0,4.3,43.85,3.0,0.0,9.0,1.0,64.49000000000001,2016-02-18
2016,2,5,64.49000000000001,106.594,71.54485714285714,4.0,1.67,4.0,28.7,18.0,2.0,26.0,1.0,85.37,2016-02-19
2016,2,6,85.37,67.74,68.51285714285714,10.33,4.122,4.0,36.9,5.0,0.0,8.0,3.0,71.352,2016-02-20
2016,2,7,71.352,76.58,69.02885714285715,6.34,4.0,0.0,55.7,5.0,2.0,7.0,4.0,84.04,2016-02-21
2016,2,1,84.04,74.16,70.09457142857143,3.0,5.32,3.0,51.125,10.0,0.0,12.0,4.0,88.445,2016-02-22
2016,2,2,88.445,58.65,72.13528571428571,3.0,2.33,2.6,41.3,11.0,0.0,15.0,3.0,78.22999999999999,2016-02-23
2016,2,3,78.22999999999999,52.6,74.93242857142857,7.66,2.33,2.1,35.0,6.0,2.0,5.0,1.0,61.09,2016-02-24
2016,2,4,61.09,64.49000000000001,76.14528571428572,7.99,3.99,5.0,41.0,22.0,1.0,4.0,3.0,87.98,2016-02-25
2016,2,5,87.98,85.37,79.501,5.0,5.848,4.5,28.55,6.0,2.0,0.0,1.0,52.898,2016-02-26
2016,2,6,52.898,71.352,74.86214285714286,8.0,7.0,6.6,25.8,3.0,0.0,5.0,2.0,57.400000000000006,2016-02-27
2016,2,7,57.400000000000006,84.04,72.869,8.0,4.033,10.1,66.5,6.0,0.0,26.0,5.0,125.633,2016-02-28
2016,2,1,125.633,88.445,78.81085714285715,7.0,7.66,4.0,46.2,13.0,0.0,3.0,1.0,81.86,2016-02-29
2016,3,2,81.86,78.22999999999999,77.87014285714285,10.0,4.0,2.2,31.0,11.0,2.0,0.0,2.0,62.2,2016-03-01
2016,3,3,62.2,61.09,75.58014285714286,3.33,10.396,5.3,21.3,15.0,2.0,1.0,0.0,58.326,2016-03-02
2016,3,4,58.326,87.98,75.18528571428571,2.83,2.0,5.0,55.8,2.0,0.0,9.0,4.0,80.63,2016-03-03
2016,3,5,80.63,52.898,74.13528571428571,5.0,0.99,4.4,26.6,3.0,0.0,0.0,0.0,39.99,2016-03-04
2016,3,6,39.99,57.400000000000006,72.2912857142857,5.0,4.891,8.0,38.0,9.0,0.0,10.0,5.0,79.89099999999999,2016-03-05
2016,3,7,79.89099999999999,125.633,75.50428571428571,5.0,8.145,4.9,79.9,2.0,0.0,5.0,7.0,111.945,2016-03-06
2016,3,1,111.945,81.86,73.54885714285714,5.33,7.34,4.0,43.5,3.0,1.0,6.0,1.0,71.17,2016-03-07
2016,3,2,71.17,62.2,72.02171428571428,4.0,6.66,3.0,44.0,7.0,0.0,3.0,3.0,70.66,2016-03-08
2016,3,3,70.66,58.326,73.23028571428571,4.34,5.67,7.0,21.8,7.0,1.0,6.0,4.0,56.81,2016-03-09
2016,3,4,56.81,80.63,73.01371428571429,6.33,10.33,2.0,23.4,8.0,0.0,2.0,2.0,54.06,2016-03-10
2016,3,5,54.06,39.99,69.218,3.33,4.363,6.2,22.0,8.0,0.0,18.0,1.0,62.893,2016-03-11
2016,3,6,62.893,79.89099999999999,72.48985714285713,3.0,6.373,1.4,41.8,4.0,0.0,23.0,1.0,80.57300000000001,2016-03-12
2016,3,7,80.57300000000001,111.945,72.58728571428573,2.5,4.134,1.5,59.2,4.0,0.0,4.0,0.34,75.674,2016-03-13
2016,3,1,75.674,71.17,67.4057142857143,4.33,3.32,10.0,35.9,12.0,0.0,23.0,1.0,89.55,2016-03-14
2016,3,2,89.55,70.66,70.03142857142858,5.33,3.32,2.0,24.0,7.0,0.0,18.0,3.0,62.65,2016-03-15
2016,3,3,62.65,56.81,68.88714285714285,5.33,13.34,5.7,37.4,16.0,0.0,4.0,4.0,85.77,2016-03-16
2016,3,4,85.77,54.06,73.02428571428571,5.66,5.396,5.0,60.2,10.0,0.0,8.0,5.0,99.256,2016-03-17
2016,3,5,99.256,62.893,79.48085714285715,3.34,5.353,5.2,25.462,15.0,2.0,8.0,3.0,67.355,2016-03-18
2016,3,6,67.355,80.57300000000001,80.1182857142857,10.66,8.33,2.8,19.5,6.0,1.0,5.0,5.0,58.290000000000006,2016-03-19
2016,3,7,58.290000000000006,75.674,76.93499999999999,7.99,9.693,2.2,42.2,1.0,0.0,15.0,5.0,83.083,2016-03-20
2016,3,1,83.083,89.55,77.99342857142857,5.0,8.056,6.0,45.7,11.0,0.0,36.0,7.0,118.756,2016-03-21
2016,3,2,118.756,62.65,82.16571428571429,2.33,0.0,5.0,42.188,12.0,2.0,4.0,2.0,69.518,2016-03-22
2016,3,3,69.518,85.77,83.14685714285714,4.0,3.0,6.0,24.25,22.0,1.0,0.0,3.0,63.25,2016-03-23
2016,3,4,63.25,99.256,79.9297142857143,6.84,2.0,3.0,32.0,4.0,0.0,8.0,2.0,57.84,2016-03-24
2016,3,5,57.84,67.355,74.01314285714285,7.0,7.35,4.2,42.8,8.0,0.0,3.0,3.0,75.35,2016-03-25
2016,3,6,75.35,58.290000000000006,75.15528571428571,2.5,0.66,7.5,33.25,4.0,0.0,0.0,5.0,52.91,2016-03-26
2016,3,7,52.91,83.083,74.38671428571429,7.83,5.449,13.7,63.3,11.0,1.0,1.0,4.0,107.279,2016-03-27
2016,3,1,107.279,118.756,77.84328571428571,3.34,2.34,1.7,24.6,20.0,0.0,4.0,4.5,60.48,2016-03-28
2016,3,2,60.48,69.518,69.51814285714286,5.68,1.33,3.2,36.2,4.0,0.0,12.0,1.0,63.41,2016-03-29
2016,3,3,63.41,63.25,68.64557142857143,7.16,2.68,7.4,22.2,3.0,0.0,12.0,5.0,59.44,2016-03-30
2016,3,4,59.44,57.84,68.10128571428571,2.33,8.68,2.9,31.25,1.0,0.0,5.0,5.0,56.16,2016-03-31
2016,4,5,56.16,75.35,67.86128571428571,6.33,3.01,2.7,50.4,4.0,0.0,16.0,10.5,92.94,2016-04-01
2016,4,6,92.94,52.91,70.37414285714286,3.67,2.0,7.0,32.3,4.0,0.0,19.0,7.4,75.37,2016-04-02
2016,4,7,75.37,107.279,73.58271428571427,9.67,7.396,5.3,73.5,5.0,0.0,6.0,11.0,117.866,2016-04-03
2016,4,1,117.866,60.48,75.09514285714285,7.0,5.231,5.0,21.6,3.0,1.0,11.0,2.0,55.831,2016-04-04
2016,4,2,55.831,63.41,74.43100000000001,6.0,5.33,4.0,40.3,5.0,1.0,11.0,12.0,84.63,2016-04-05
2016,4,3,84.63,59.44,77.46242857142856,6.66,5.363,2.0,15.25,7.0,0.0,6.0,3.0,45.273,2016-04-06
2016,4,4,45.273,56.16,75.43857142857142,6.33,5.98,4.0,21.0,7.0,2.0,4.0,8.2,58.510000000000005,2016-04-07
2016,4,5,58.510000000000005,92.94,75.77428571428571,7.67,3.66,5.0,42.3,2.0,1.0,3.0,4.4,69.03,2016-04-08
2016,4,6,69.03,75.37,72.35857142857142,9.0,9.01,3.1,38.8,7.0,0.0,14.0,3.0,83.91,2016-04-09
2016,4,7,83.91,117.866,73.57857142857142,5.0,6.67,5.15,21.4,4.0,1.0,11.0,8.0,62.22,2016-04-10
2016,4,1,62.22,55.831,65.62914285714285,0.33,4.99,3.0,26.0,11.0,2.0,17.0,6.0,70.32,2016-04-11
2016,4,2,70.32,84.63,67.699,4.34,4.65,6.0,41.6,19.0,1.0,2.0,5.0,83.59,2016-04-12
2016,4,3,83.59,45.273,67.55042857142857,6.33,3.066,3.0,34.0,22.33333333,0.0,2.0,3.0,73.72933333,2016-04-13
2016,4,4,73.72933333,58.510000000000005,71.61561904714286,2.66,2.32,8.5,44.225,9.0,0.0,4.0,6.0,76.705,2016-04-14
2016,4,5,76.705,69.03,74.21490476142857,4.33,3.056,2.7,23.6,6.0,0.0,10.0,4.2,53.886,2016-04-15
2016,4,6,53.886,83.91,72.05147619,5.34,6.66,5.3,33.0,11.0,0.0,8.0,8.5,77.8,2016-04-16
2016,4,7,77.8,62.22,71.17861904714286,4.33,8.175,3.0,52.8,2.0,0.0,7.0,7.2,84.505,2016-04-17
2016,4,1,84.505,70.32,74.36219047571429,3.66,2.0,5.0,22.1,15.0,3.0,7.0,7.0,64.76,2016-04-18
2016,4,2,64.76,83.59,73.56790476142858,3.0,1.34,8.3,24.3,7.0,0.0,6.0,4.0,53.94,2016-04-19
2016,4,3,53.94,73.72933333,69.33219047571428,2.66,3.33,2.4,17.1,11.0,5.0,15.0,3.0,59.49,2016-04-20
2016,4,4,59.49,76.705,67.298,3.0,3.464,3.0,21.6,6.0,0.0,0.0,2.3,39.364,2016-04-21
2016,4,5,39.364,53.886,61.96357142857143,6.0,5.67,4.0,21.9,4.0,0.0,6.0,1.0,48.57,2016-04-22
2016,4,6,48.57,77.8,61.20414285714286,13.66,3.69,8.0,33.2,8.0,0.0,0.0,4.5,71.05000000000001,2016-04-23
2016,4,7,71.05000000000001,84.505,60.23985714285714,1.0,6.66,5.5,36.95,3.0,0.0,6.0,5.0,64.11,2016-04-24
2016,4,1,64.11,64.76,57.32628571428571,6.67,1.66,7.25,21.7,20.0,1.0,3.0,2.5,63.78,2016-04-25
2016,4,2,63.78,53.94,57.18628571428572,5.33,4.99,7.0,27.2,19.0,0.0,7.0,2.0,72.52,2016-04-26
2016,4,3,72.52,59.49,59.84057142857143,5.66,7.495,7.0,47.4,27.0,0.0,1.0,2.0,97.555,2016-04-27
2016,4,4,97.555,39.364,65.27842857142858,4.66,6.34,6.0,28.0,17.66666667,0.0,12.0,12.0,86.66666667,2016-04-28
2016,4,5,86.66666667,48.57,72.03595238142857,6.66,3.0,2.5,37.0,15.0,0.0,1.0,3.2,68.36,2016-04-29
2016,4,6,68.36,71.05000000000001,74.86309523857143,9.66,10.32,7.0,47.812,11.0,0.0,1.0,4.5,91.292,2016-04-30
2016,5,7,91.292,64.11,77.75480952428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-05-01
2016,5,1,0.0,63.78,68.59623809571428,4.0,1.02,1.0,39.2,7.0,0.0,5.0,2.0,59.22,2016-05-02
2016,5,2,59.22,72.52,67.94480952428572,6.33,5.99,3.0,23.9,3.0,0.0,0.0,2.0,44.22,2016-05-03
2016,5,3,44.22,97.555,63.901952381428565,7.34,3.0,5.0,32.2,4.0,0.0,1.0,2.0,54.540000000000006,2016-05-04
2016,5,4,54.540000000000006,86.66666667,57.75695238142857,4.66,3.0,6.0,41.0,16.0,3.0,1.0,2.0,76.66,2016-05-05
2016,5,5,76.66,68.36,56.32742857142858,4.0,2.99,1.0,33.6,7.0,0.0,1.0,3.0,52.59,2016-05-06
2016,5,6,52.59,91.292,54.074571428571424,3.99,8.34,4.0,47.2,5.0,1.0,0.0,10.0,79.53,2016-05-07
2016,5,7,79.53,0.0,52.39428571428572,5.0,10.66,1.0,40.4,12.0,0.0,1.0,11.0,81.06,2016-05-08
2016,5,1,81.06,59.22,63.97428571428571,5.67,6.363,5.0,29.2,3.0,0.0,2.0,5.0,56.233,2016-05-09
2016,5,2,56.233,44.22,63.54757142857143,7.33,3.67,7.0,28.25,4.0,0.0,2.0,3.5,55.75,2016-05-10
2016,5,3,55.75,54.540000000000006,65.1947142857143,5.33,4.66,4.0,23.0,13.0,0.0,3.0,2.0,54.99,2016-05-11
2016,5,4,54.99,76.66,65.259,3.01,1.759,8.0,28.1,8.0,1.0,2.0,0.0,51.869,2016-05-12
2016,5,5,51.869,52.59,61.71742857142857,2.33,2.33,3.0,37.0,9.0,0.0,0.0,5.0,58.66,2016-05-13
2016,5,6,58.66,79.53,62.58457142857143,5.34,4.67,5.55,31.25,13.0,0.0,21.0,1.0,81.81,2016-05-14
2016,5,7,81.81,81.06,62.910285714285706,5.33,8.188,1.2,44.1,6.0,0.0,5.0,4.0,73.818,2016-05-15
2016,5,1,73.818,56.233,61.87571428571429,5.0,3.66,2.0,24.0,17.0,0.0,2.0,3.0,56.66,2016-05-16
2016,5,2,56.66,55.75,61.93671428571428,4.0,2.33,7.1,38.4,4.0,0.0,1.0,3.2,60.03,2016-05-17
2016,5,3,60.03,54.99,62.54814285714286,4.0,5.33,5.25,35.0,7.0,0.0,1.0,5.0,62.58,2016-05-18
2016,5,4,62.58,51.869,63.63242857142857,6.34,5.66,2.0,30.5,10.0,0.0,16.0,3.0,73.5,2016-05-19
2016,5,5,73.5,58.66,66.72257142857143,3.0,1.132,3.0,14.0,14.0,2.0,9.0,5.0,51.132,2016-05-20
2016,5,6,51.132,81.81,65.64714285714287,2.0,5.34,5.2,42.5,3.0,0.0,17.0,5.0,80.03999999999999,2016-05-21
2016,5,7,80.03999999999999,73.818,65.39428571428572,4.34,4.51,9.05,55.6,6.0,1.0,0.0,10.0,90.5,2016-05-22
2016,5,1,90.5,56.66,67.77742857142857,5.0,2.363,5.0,54.7,19.0,0.0,7.0,4.0,97.063,2016-05-23
2016,5,2,97.063,60.03,73.54928571428572,12.0,3.167,4.0,32.0,3.0,0.0,3.0,2.0,59.167,2016-05-24
2016,5,3,59.167,62.58,73.426,8.34,1.67,6.0,25.05,16.0,1.0,0.0,1.2,59.260000000000005,2016-05-25
2016,5,4,59.260000000000005,73.5,72.95171428571429,4.67,5.33,5.35,24.8,20.0,1.0,0.0,9.0,70.15,2016-05-26
2016,5,5,70.15,51.132,72.47314285714286,8.67,2.683,5.25,17.0,14.0,7.0,2.0,6.0,62.603,2016-05-27
2016,5,6,62.603,80.03999999999999,74.11185714285715,12.33,0.363,3.0,43.0,4.0,0.0,4.0,9.0,75.693,2016-05-28
2016,5,7,75.693,90.5,73.49085714285715,8.67,4.33,6.0,31.8,2.0,1.0,5.0,9.2,68.0,2016-05-29
